overlap_start,overlap_end,overlap_duration,agent_stime,agent_etime,customer_stime,customer_etime,initiator,file_id
69.0,70.0,1.0,61.0,70,69.0,74.0,Customer,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
73.0,74.0,1.0,73.0,80,69.0,74.0,Agent,04bec80f-8614-484b-8ba2-831ff9dd03ef.json
9.0,10.0,1.0,9.0,18,6.5,10.0,Agent,94609779-f099-4702-9b8f-7d07bc3c7c04.json
17.0,18.0,1.0,9.0,18,17.0,24.0,Customer,94609779-f099-4702-9b8f-7d07bc3c7c04.json
35.0,36.0,1.0,24.0,36,35.0,42.0,Customer,94609779-f099-4702-9b8f-7d07bc3c7c04.json
41.0,42.0,1.0,41.0,50,35.0,42.0,Agent,94609779-f099-4702-9b8f-7d07bc3c7c04.json
49.0,50.0,1.0,41.0,50,49.0,55.0,Customer,94609779-f099-4702-9b8f-7d07bc3c7c04.json
6.5,7.0,0.5,0.0,7,6.5,11.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
10.0,11.0,1.0,10.0,22,6.5,11.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
21.0,22.0,1.0,10.0,22,21.0,25.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
24.0,25.0,1.0,24.0,31,21.0,25.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
30.0,31.0,1.0,24.0,31,30.0,34.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
33.0,34.0,1.0,33.0,43,30.0,34.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
42.0,43.0,1.0,33.0,43,42.0,50.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
49.0,50.0,1.0,49.0,58,42.0,50.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
57.0,58.0,1.0,49.0,58,57.0,60.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
59.0,60.0,1.0,59.0,68,57.0,60.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
67.0,68.0,1.0,59.0,68,67.0,70.0,Customer,36066f6f-e10e-4080-920c-ab415b52c54e.json
69.0,70.0,1.0,69.0,80,67.0,70.0,Agent,36066f6f-e10e-4080-920c-ab415b52c54e.json
10.0,11.0,1.0,10.0,19,7.5,11.0,Agent,877e2349-9080-4ca9-8f04-f4676ed83774.json
18.0,19.0,1.0,10.0,19,18.0,24.0,Customer,877e2349-9080-4ca9-8f04-f4676ed83774.json
23.0,24.0,1.0,23.0,32,18.0,24.0,Agent,877e2349-9080-4ca9-8f04-f4676ed83774.json
31.0,32.0,1.0,23.0,32,31.0,36.0,Customer,877e2349-9080-4ca9-8f04-f4676ed83774.json
35.0,36.0,1.0,35.0,42,31.0,36.0,Agent,877e2349-9080-4ca9-8f04-f4676ed83774.json
41.0,42.0,1.0,35.0,42,41.0,45.0,Customer,877e2349-9080-4ca9-8f04-f4676ed83774.json
44.0,45.0,1.0,44.0,52,41.0,45.0,Agent,877e2349-9080-4ca9-8f04-f4676ed83774.json
12.0,13.0,1.0,12.0,24,8.0,13.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
27.0,28.0,1.0,27.0,32,25.0,28.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
36.0,37.0,1.0,36.0,49,33.0,37.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
55.0,56.0,1.0,55.0,65,50.0,56.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
70.0,71.0,1.0,70.0,82,66.0,71.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
85.0,86.0,1.0,85.0,92,83.0,86.0,Agent,b1cc178e-4afc-4da6-8a41-d2fc61db8fef.json
5.0,7.0,2.0,5.0,15,0.0,7.0,Agent,91833348-dca2-47a6-9464-cb7371dd8b09.json
10.0,15.0,5.0,5.0,15,10.0,15.0,Customer,91833348-dca2-47a6-9464-cb7371dd8b09.json
12.0,15.0,3.0,12.0,20,10.0,15.0,Agent,91833348-dca2-47a6-9464-cb7371dd8b09.json
18.0,20.0,2.0,12.0,20,18.0,25.0,Customer,91833348-dca2-47a6-9464-cb7371dd8b09.json
11.0,12.0,1.0,11.0,22,8.0,12.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
21.0,22.0,1.0,11.0,22,21.0,24.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
23.0,24.0,1.0,23.0,30,21.0,24.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
29.0,30.0,1.0,23.0,30,29.0,32.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
31.0,32.0,1.0,31.0,42,29.0,32.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
41.0,42.0,1.0,31.0,42,41.0,46.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
45.0,46.0,1.0,45.0,56,41.0,46.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
55.0,56.0,1.0,45.0,56,55.0,59.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
58.0,59.0,1.0,58.0,67,55.0,59.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
66.0,67.0,1.0,58.0,67,66.0,70.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
69.0,70.0,1.0,69.0,80,66.0,70.0,Agent,467483c7-8c70-40dd-9449-384547b9ea93.json
79.0,80.0,1.0,69.0,80,79.0,81.0,Customer,467483c7-8c70-40dd-9449-384547b9ea93.json
8.0,9.0,1.0,8.0,15,5.2,9.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
18.0,19.0,1.0,18.0,27,15.5,19.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
30.0,31.0,1.0,30.0,39,27.5,31.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
42.0,43.0,1.0,42.0,49,39.5,43.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
48.5,49.0,0.5,42.0,49,48.5,52.0,Customer,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
51.0,52.0,1.0,51.0,58,48.5,52.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
57.0,58.0,1.0,51.0,58,57.0,60.0,Customer,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
59.0,60.0,1.0,59.0,68,57.0,60.0,Agent,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
67.0,68.0,1.0,59.0,68,67.0,70.0,Customer,6e8d1602-d83d-4c06-8144-2f77ededeb7e.json
13.5,14.0,0.5,13.5,20,8.5,14.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
19.0,20.0,1.0,13.5,20,19.0,26.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
25.0,26.0,1.0,25.0,32,19.0,26.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
31.0,32.0,1.0,25.0,32,31.0,37.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
36.0,37.0,1.0,36.0,45,31.0,37.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
44.0,45.0,1.0,36.0,45,44.0,52.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
51.0,52.0,1.0,51.0,60,44.0,52.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
59.0,60.0,1.0,51.0,60,59.0,65.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
64.0,65.0,1.0,64.0,72,59.0,65.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
71.0,72.0,1.0,64.0,72,71.0,78.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
77.0,78.0,1.0,77.0,85,71.0,78.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
84.0,85.0,1.0,77.0,85,84.0,90.0,Customer,b155951b-086d-4f20-8fb5-de3e42253ce6.json
89.0,90.0,1.0,89.0,97,84.0,90.0,Agent,b155951b-086d-4f20-8fb5-de3e42253ce6.json
7.0,8.0,1.0,7.0,12,4.5,8.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
16.0,17.0,1.0,16.0,24,12.5,17.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
27.0,28.0,1.0,27.0,35,24.5,28.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
38.0,39.0,1.0,38.0,46,35.5,39.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
45.5,46.0,0.5,38.0,46,45.5,48.0,Customer,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
47.0,48.0,1.0,47.0,56,45.5,48.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
55.5,56.0,0.5,47.0,56,55.5,58.0,Customer,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
57.0,58.0,1.0,57.0,64,55.5,58.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
66.0,67.0,1.0,66.0,72,64.5,67.0,Agent,bd8b74d4-c630-4bb0-ac61-f3c8042f583c.json
6.5,7.0,0.5,0.0,7,6.5,10.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
9.0,10.0,1.0,9.0,21,6.5,10.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
20.0,21.0,1.0,9.0,21,20.0,24.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
23.0,24.0,1.0,23.0,31,20.0,24.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
30.0,31.0,1.0,23.0,31,30.0,36.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
35.0,36.0,1.0,35.0,47,30.0,36.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
46.0,47.0,1.0,35.0,47,46.0,50.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
49.0,50.0,1.0,49.0,58,46.0,50.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
57.0,58.0,1.0,49.0,58,57.0,60.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
59.0,60.0,1.0,59.0,66,57.0,60.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
65.0,66.0,1.0,59.0,66,65.0,70.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
69.0,70.0,1.0,69.0,78,65.0,70.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
77.0,78.0,1.0,69.0,78,77.0,82.0,Customer,872c27de-509a-4495-be25-c9023a343a1b.json
81.0,82.0,1.0,81.0,85,77.0,82.0,Agent,872c27de-509a-4495-be25-c9023a343a1b.json
11.0,12.0,1.0,11.0,20,8.0,12.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
19.0,20.0,1.0,11.0,20,19.0,23.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
22.0,23.0,1.0,22.0,33,19.0,23.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
32.0,33.0,1.0,22.0,33,32.0,38.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
37.0,38.0,1.0,37.0,46,32.0,38.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
45.0,46.0,1.0,37.0,46,45.0,50.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
49.0,50.0,1.0,49.0,57,45.0,50.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
56.0,57.0,1.0,49.0,57,56.0,60.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
59.0,60.0,1.0,59.0,70,56.0,60.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
69.0,70.0,1.0,59.0,70,69.0,75.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
74.0,75.0,1.0,74.0,80,69.0,75.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
79.0,80.0,1.0,74.0,80,79.0,82.0,Customer,8e34b537-4076-4736-b07f-5437c2379e57.json
81.0,82.0,1.0,81.0,90,79.0,82.0,Agent,8e34b537-4076-4736-b07f-5437c2379e57.json
6.5,7.0,0.5,0.0,7,6.5,11.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
10.0,11.0,1.0,10.0,22,6.5,11.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
21.0,22.0,1.0,10.0,22,21.0,24.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
23.0,24.0,1.0,23.0,31,21.0,24.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
30.0,31.0,1.0,23.0,31,30.0,34.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
33.0,34.0,1.0,33.0,45,30.0,34.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
44.0,45.0,1.0,33.0,45,44.0,50.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
49.0,50.0,1.0,49.0,59,44.0,50.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
58.0,59.0,1.0,49.0,59,58.0,61.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
60.0,61.0,1.0,60.0,70,58.0,61.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
69.0,70.0,1.0,60.0,70,69.0,72.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
71.0,72.0,1.0,71.0,78,69.0,72.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
77.0,78.0,1.0,71.0,78,77.0,81.0,Customer,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
80.0,81.0,1.0,80.0,85,77.0,81.0,Agent,5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb.json
11.0,12.0,1.0,11.0,22,7.0,12.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
25.0,26.0,1.0,25.0,31,23.0,26.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
35.0,36.0,1.0,35.0,45,32.0,36.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
49.0,50.0,1.0,49.0,58,46.0,50.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
64.0,65.0,1.0,64.0,70,59.0,65.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
69.0,70.0,1.0,64.0,70,69.0,73.0,Customer,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
72.0,73.0,1.0,72.0,80,69.0,73.0,Agent,b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2.json
6.5,7.0,0.5,0.0,7,6.5,10.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
9.0,10.0,1.0,9.0,16,6.5,10.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
15.5,16.0,0.5,9.0,16,15.5,19.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
18.0,19.0,1.0,18.0,27,15.5,19.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
26.0,27.0,1.0,18.0,27,26.0,29.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
28.0,29.0,1.0,28.0,36,26.0,29.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
35.0,36.0,1.0,28.0,36,35.0,40.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
39.0,40.0,1.0,39.0,48,35.0,40.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
47.0,48.0,1.0,39.0,48,47.0,54.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
53.0,54.0,1.0,53.0,62,47.0,54.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
61.0,62.0,1.0,53.0,62,61.0,67.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
66.0,67.0,1.0,66.0,73,61.0,67.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
72.0,73.0,1.0,66.0,73,72.0,75.0,Customer,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
74.0,75.0,1.0,74.0,78,72.0,75.0,Agent,d6a3e0da-171f-4744-ba2b-7298f2604e7f.json
11.0,12.0,1.0,11.0,20,7.5,12.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
19.5,20.0,0.5,11.0,20,19.5,24.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
23.0,24.0,1.0,23.0,30,19.5,24.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
29.0,30.0,1.0,23.0,30,29.0,34.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
33.0,34.0,1.0,33.0,43,29.0,34.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
42.5,43.0,0.5,33.0,43,42.5,48.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
47.0,48.0,1.0,47.0,56,42.5,48.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
55.0,56.0,1.0,47.0,56,55.0,59.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
58.0,59.0,1.0,58.0,64,55.0,59.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
63.0,64.0,1.0,58.0,64,63.0,66.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
65.0,66.0,1.0,65.0,75,63.0,66.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
74.0,75.0,1.0,65.0,75,74.0,78.0,Customer,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
77.0,78.0,1.0,77.0,80,74.0,78.0,Agent,504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb.json
9.0,10.0,1.0,9.0,14,5.5,10.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
17.5,18.0,0.5,17.5,25,14.5,18.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
28.0,29.0,1.0,28.0,35,26.0,29.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
38.0,39.0,1.0,38.0,48,36.0,39.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
47.0,48.0,1.0,38.0,48,47.0,51.0,Customer,99da74ae-edbe-4f56-92dd-a53fe062a480.json
50.0,51.0,1.0,50.0,60,47.0,51.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
59.0,60.0,1.0,50.0,60,59.0,64.0,Customer,99da74ae-edbe-4f56-92dd-a53fe062a480.json
63.0,64.0,1.0,63.0,70,59.0,64.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
69.0,70.0,1.0,63.0,70,69.0,72.0,Customer,99da74ae-edbe-4f56-92dd-a53fe062a480.json
71.0,72.0,1.0,71.0,76,69.0,72.0,Agent,99da74ae-edbe-4f56-92dd-a53fe062a480.json
9.0,10.0,1.0,9.0,18,7.5,10.0,Agent,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
17.0,18.0,1.0,9.0,18,17.0,21.0,Customer,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
20.0,21.0,1.0,20.0,29,17.0,21.0,Agent,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
28.0,29.0,1.0,20.0,29,28.0,32.0,Customer,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
31.0,32.0,1.0,31.0,42,28.0,32.0,Agent,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
41.0,42.0,1.0,31.0,42,41.0,43.0,Customer,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
42.0,43.0,1.0,42.0,50,41.0,43.0,Agent,c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2.json
11.0,12.0,1.0,11.0,19,6.5,12.0,Agent,6ca65973-5d6f-4ae8-824d-691263af7c22.json
18.0,19.0,1.0,11.0,19,18.0,23.0,Customer,6ca65973-5d6f-4ae8-824d-691263af7c22.json
22.0,23.0,1.0,22.0,30,18.0,23.0,Agent,6ca65973-5d6f-4ae8-824d-691263af7c22.json
29.0,30.0,1.0,22.0,30,29.0,35.0,Customer,6ca65973-5d6f-4ae8-824d-691263af7c22.json
34.0,35.0,1.0,34.0,44,29.0,35.0,Agent,6ca65973-5d6f-4ae8-824d-691263af7c22.json
43.0,44.0,1.0,34.0,44,43.0,48.0,Customer,6ca65973-5d6f-4ae8-824d-691263af7c22.json
47.0,48.0,1.0,47.0,55,43.0,48.0,Agent,6ca65973-5d6f-4ae8-824d-691263af7c22.json
6.5,7.0,0.5,0.0,7,6.5,10.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
9.0,10.0,1.0,9.0,20,6.5,10.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
19.0,20.0,1.0,9.0,20,19.0,22.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
21.0,22.0,1.0,21.0,30,19.0,22.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
29.0,30.0,1.0,21.0,30,29.0,31.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
30.5,31.0,0.5,30.5,40,29.0,31.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
39.0,40.0,1.0,30.5,40,39.0,44.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
43.0,44.0,1.0,43.0,50,39.0,44.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
49.0,50.0,1.0,43.0,50,49.0,52.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
51.0,52.0,1.0,51.0,60,49.0,52.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
59.0,60.0,1.0,51.0,60,59.0,62.0,Customer,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
61.0,62.0,1.0,61.0,64,59.0,62.0,Agent,68b8e267-3f64-4925-9ecb-6dfb5c1f6462.json
6.0,8.0,2.0,6.0,15,0.0,8.0,Agent,6eec7cee-53f4-4bc2-8b01-5334b32c565c.json
12.0,15.0,3.0,6.0,15,12.0,20.0,Customer,6eec7cee-53f4-4bc2-8b01-5334b32c565c.json
18.0,20.0,2.0,18.0,30,12.0,20.0,Agent,6eec7cee-53f4-4bc2-8b01-5334b32c565c.json
25.0,30.0,5.0,18.0,30,25.0,30.0,Customer,6eec7cee-53f4-4bc2-8b01-5334b32c565c.json
10.0,11.0,1.0,10.0,20,7.5,11.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
23.0,24.0,1.0,23.0,30,21.0,24.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
34.0,35.0,1.0,34.0,44,31.0,35.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
48.0,49.0,1.0,48.0,58,45.0,49.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
61.0,62.0,1.0,61.0,68,59.0,62.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
72.0,73.0,1.0,72.0,82,69.0,73.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
86.0,87.0,1.0,86.0,90,83.0,87.0,Agent,2dbce9d8-284c-43c9-aaab-736648188892.json
11.0,12.0,1.0,11.0,16,9.1,12.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
19.5,20.0,0.5,19.5,24,17.0,20.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
26.0,27.0,1.0,26.0,36,25.0,27.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
41.5,42.0,0.5,41.5,50,37.0,42.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
49.0,50.0,1.0,41.5,50,49.0,54.0,Customer,f5f05257-aaa0-4194-b84c-36339c4e0659.json
53.0,54.0,1.0,53.0,61,49.0,54.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
60.0,61.0,1.0,53.0,61,60.0,65.0,Customer,f5f05257-aaa0-4194-b84c-36339c4e0659.json
64.0,65.0,1.0,64.0,70,60.0,65.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
69.0,70.0,1.0,64.0,70,69.0,73.0,Customer,f5f05257-aaa0-4194-b84c-36339c4e0659.json
72.0,73.0,1.0,72.0,78,69.0,73.0,Agent,f5f05257-aaa0-4194-b84c-36339c4e0659.json
